survived,pclass,sex,age,sibsp,parch,fare,alone,family_size,is_alone,embarked_Q,embarked_S,age_group_teen,age_group_young_adult,age_group_adult,age_group_senior
1,1,1,1.681636792226577,2,0,0.38925456426080024,0,0.6955075022677348,0,0,1,0,0,1,0
1,1,0,0.4605757523316495,0,0,-0.16523009914743467,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,-0.9759666475447358,0,0,-0.5704582229990871,1,-0.6212300020255496,1,0,1,1,0,0,0
0,3,0,-0.760485287563278,0,0,-0.42792399538664494,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,0.31692151234401095,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,0.6760571123131073,1,0,0.48694686091647227,0,0.037138750121092655,0,0,1,0,0,1,0
0,3,1,-0.5450039275818203,1,0,-0.4288454957419068,0,0.037138750121092655,0,0,0,0,1,0,0
1,3,0,0.1732672723563724,0,0,-0.5732205142318864,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,-0.32952256760036247,1,1,-0.08539988251953584,0,0.6955075022677348,0,0,1,0,1,0,0
1,1,1,0.6760571123131073,1,1,1.7019859612394481,0,0.6955075022677348,0,0,0,0,0,1,0
0,2,0,1.7534639122203963,0,0,-0.17379320196911238,1,-0.6212300020255496,1,0,1,0,0,1,0
0,1,0,0.4605757523316495,0,0,0.13834570733720478,1,-0.6212300020255496,1,0,0,0,0,1,0
0,3,0,-0.32952256760036247,0,0,-0.5558180794652511,1,-0.6212300020255496,1,0,0,0,1,0,0
1,1,1,-0.8323124075570973,0,2,1.0117821951483332,0,0.6955075022677348,0,0,1,1,0,0,0
0,2,0,1.2506740722636613,0,0,-0.4168748304554479,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,2.1844266321833117,1,1,1.0018379467102556,0,0.6955075022677348,0,0,0,0,0,1,0
0,3,0,0.3887486323378302,0,0,-0.5908991781218017,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,1.6098096722327577,1,0,0.9812135754496832,0,0.037138750121092655,0,0,0,0,0,1,0
0,3,0,1.2506740722636613,0,0,-0.5881368868890025,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,1,-0.5450039275818203,0,2,-0.5770877219578053,0,0.6955075022677348,0,1,0,0,1,0,0
0,2,0,0.5324028723254688,1,0,-0.17379320196911238,0,0.037138750121092655,0,0,1,0,0,1,0
0,3,0,0.4605757523316495,1,1,-0.21467511221454158,0,0.6955075022677348,0,0,1,0,0,1,0
1,2,1,-0.11404120761890466,0,0,-0.01910489293235344,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,1.3943283122513,0,0,-0.74834977839136,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,1.3943283122513,1,0,0.5096904620108483,0,0.037138750121092655,0,0,0,0,0,1,0
1,2,1,-0.4013496875941817,2,1,-0.15169487210671825,0,1.353876254414377,0,0,1,0,1,0,0
0,1,0,0.7478842323069266,0,0,0.1886194077741514,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,1.0351927122822036,0,0,-0.5704582229990871,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,0.3887486323378302,0,0,-0.1616391205447956,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,0,0.4605757523316495,1,0,-0.4047207490311311,0,0.037138750121092655,0,0,1,0,0,1,0
0,3,0,0.02961303236873388,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,0,-0.18586832761272393,0,0,-0.07435071758833878,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,-0.5450039275818203,1,2,0.17048109862309835,0,1.353876254414377,0,0,0,0,1,0,0
1,1,1,0.7478842323069266,0,0,2.6429151681163003,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,1,0.6760571123131073,1,5,-0.057224511944983354,0,3.3289825108543036,0,0,1,0,0,1,0
0,3,0,-0.32952256760036247,0,0,-0.5925565528614812,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,-0.4013496875941817,1,2,0.6880416626642589,0,1.353876254414377,0,0,1,0,1,0,0
0,3,0,0.31692151234401095,1,1,-0.4301338283728844,0,0.6955075022677348,0,0,1,0,1,0,0
0,3,1,-0.25769544760654317,1,0,-0.3925666676068143,0,0.037138750121092655,0,0,1,0,1,0,0
1,2,1,-1.837892087470567,2,1,0.11348508624201138,0,1.353876254414377,0,0,1,0,0,0,0
0,2,0,-0.25769544760654317,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.18586832761272393,1,0,-0.4289360988943426,0,0.037138750121092655,0,0,0,0,1,0,0
1,1,0,0.8915384722945651,1,0,0.413010268862874,0,0.037138750121092655,0,0,1,0,0,1,0
1,3,0,-0.6886581675694587,1,1,-0.40048449919651014,0,0.6955075022677348,0,0,0,0,1,0,0
0,3,0,-0.6168310475756396,0,0,-0.5747850759861439,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.6168310475756396,0,0,-0.3925666676068143,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,2.2562537521771313,0,0,-0.03411407857489157,1,-0.6212300020255496,1,0,1,0,0,0,1
0,2,0,1.9689452722018541,0,0,-0.4754354045907923,1,-0.6212300020255496,1,1,0,0,0,1,0
1,1,1,-0.6168310475756396,0,0,0.9743984505201208,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.25769544760654317,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.5774567640665074,1,-0.6212300020255496,1,1,0,0,1,0,0
1,1,0,3.620969032059697,0,0,-0.08539988251953584,1,-0.6212300020255496,1,0,1,0,0,0,1
0,3,0,1.5379825522389385,0,0,-0.5924637398760592,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,0.1732672723563724,0,0,-0.07435071758833878,1,-0.6212300020255496,1,0,0,0,1,0,0
0,1,0,0.7478842323069266,0,0,-0.74834977839136,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,1,-1.4787564875014707,3,2,-0.13180637523056357,0,2.6706137587076615,0,0,1,0,0,0,0
0,2,0,0.10144015236255315,1,1,-0.16826861950351385,0,0.6955075022677348,0,0,1,0,1,0,0
0,3,1,0.8197113523007458,0,5,0.12867768802240734,0,2.6706137587076615,0,0,1,0,0,1,0
0,3,0,-0.32952256760036247,1,0,-0.3925666676068143,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,1,-1.9815463274582057,3,2,-0.13180637523056357,0,2.6706137587076615,0,0,1,0,0,0,0
1,3,0,-0.32952256760036247,0,0,0.5001130458484868,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,0,1.3225011922574808,1,0,0.9472373932862523,0,0.037138750121092655,0,0,0,0,0,1,0
1,1,0,1.8971181522080347,0,0,0.0361409317236319,1,-0.6212300020255496,1,0,0,0,0,1,0
0,3,0,-0.32952256760036247,0,0,-0.5815073879302842,1,-0.6212300020255496,1,0,1,0,1,0,0
1,3,1,-0.473176807588001,0,0,-0.5815073879302842,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,-0.8323124075570973,0,1,-0.2400881915562948,0,0.037138750121092655,0,0,1,1,0,0,0
0,3,0,-0.6168310475756396,0,0,-0.5619879331628315,1,-0.6212300020255496,1,0,1,0,1,0,0
1,3,1,-0.5450039275818203,0,0,-0.5753375342327037,1,-0.6212300020255496,1,1,0,0,1,0,0
0,3,1,-0.8323124075570973,0,0,-0.5991860518201995,1,-0.6212300020255496,1,1,0,1,0,0,0
0,2,0,-0.4013496875941817,2,0,0.8758774664946091,0,0.6955075022677348,0,0,1,0,1,0,0
0,3,1,0.1732672723563724,1,1,-0.4058256655242508,0,0.6955075022677348,0,1,0,0,1,0,0
0,2,0,-0.473176807588001,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,2.0407723921956733,0,2,1.7548385367713357,0,0.6955075022677348,0,0,0,0,0,1,0
1,1,0,1.4661554322451191,2,0,2.2050920077176164,0,0.6955075022677348,0,0,1,0,0,1,0
0,3,0,0.7478842323069266,0,0,-0.5886893451355623,1,-0.6212300020255496,1,0,0,0,0,1,0
0,1,0,1.2506740722636613,0,0,-0.18290876303735001,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,0.4605757523316495,0,0,-0.582705117408826,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,0,-0.6886581675694587,1,0,-0.5732205142318864,0,0.037138750121092655,0,0,1,0,1,0,0
0,2,0,0.1732672723563724,2,0,0.8758774664946091,0,0.6955075022677348,0,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,0.9633655922883844,0,0,-0.5704582229990871,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,1,0.3887486323378302,1,0,0.40076337445313515,0,0.037138750121092655,0,0,1,0,1,0,0
1,2,1,0.7478842323069266,1,1,0.11348508624201138,0,0.6955075022677348,0,0,1,0,0,1,0
0,1,0,0.10144015236255315,1,0,0.40076337445313515,0,0.037138750121092655,0,0,1,0,1,0,0
0,2,0,2.9026978321215045,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,0,0,1
1,2,0,0.10144015236255315,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.8323124075570973,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,1,0,0,0
0,3,0,-0.36543612759727206,0,0,-0.5704582229990871,1,-0.6212300020255496,1,0,1,0,1,0,0
1,3,1,-0.8323124075570973,0,0,-0.5308646453846356,1,-0.6212300020255496,1,0,1,1,0,0,0
0,3,1,0.9633655922883844,1,6,0.288061892154925,0,3.987351263000946,0,0,1,0,0,1,0
1,1,0,0.4605757523316495,0,1,5.049699519254301,0,0.037138750121092655,0,0,0,0,0,1,0
0,3,1,-0.5450039275818203,0,0,-0.5685246191361276,1,-0.6212300020255496,1,1,0,0,1,0,0
1,1,0,-0.18586832761272393,0,0,0.9472373932862523,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,0,-0.6886581675694587,0,0,-0.544492685410774,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-1.1196208875323743,5,2,0.288061892154925,0,3.987351263000946,0,0,1,1,0,0,0
0,2,0,2.1844266321833117,1,1,0.11348508624201138,0,0.6955075022677348,0,0,1,0,0,1,0
0,2,0,-0.32952256760036247,1,2,0.17048109862309835,0,1.353876254414377,0,0,0,0,1,0,0
0,3,0,-1.1196208875323743,4,1,0.12867768802240734,0,2.6706137587076615,0,0,1,1,0,0,0
0,3,0,-0.760485287563278,0,0,-0.5235920850269217,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.8323124075570973,0,0,-0.5760756184501077,1,-0.6212300020255496,1,0,1,1,0,0,0
1,1,1,-1.0477937675385551,0,1,3.9218560089023606,0,0.037138750121092655,0,0,1,1,0,0,0
1,1,0,0.10144015236255315,1,0,0.5112550237651058,0,0.037138750121092655,0,0,1,0,1,0,0
1,3,1,-1.837892087470567,0,1,-0.45186311612657654,0,0.037138750121092655,0,0,0,0,0,0,0
0,3,0,-0.32952256760036247,0,0,-0.5886893451355623,1,-0.6212300020255496,1,0,0,0,1,0,0
0,1,0,2.1844266321833117,0,0,-0.1616391205447956,1,-0.6212300020255496,1,0,1,0,0,1,0
0,2,0,1.6098096722327577,0,0,-0.45002232524903907,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,1,-0.5450039275818203,0,0,-0.5774567640665074,1,-0.6212300020255496,1,1,0,0,1,0,0
0,1,0,1.3943283122513,1,1,1.7019859612394481,0,0.6955075022677348,0,0,0,0,0,1,0
0,3,0,0.8915384722945651,0,0,-0.5792975549440448,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,1,-0.8323124075570973,1,0,4.279572723549866,0,0.037138750121092655,0,0,0,1,0,0,0
1,1,0,0.3887486323378302,0,0,-0.16743993213367406,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,-0.8323124075570973,0,1,-0.4289360988943426,0,0.037138750121092655,0,0,0,1,0,0,0
0,3,0,-0.32952256760036247,0,0,-0.5772711380956632,1,-0.6212300020255496,1,1,0,0,1,0,0
0,3,0,-0.25769544760654317,1,0,-0.5747850759861439,0,0.037138750121092655,0,0,1,0,1,0,0
0,2,0,0.6760571123131073,0,0,-0.17379320196911238,1,-0.6212300020255496,1,0,1,0,0,1,0
1,2,1,1.107019832276023,0,0,-0.45002232524903907,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,0.8915384722945651,0,0,-0.16743993213367406,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,1,-0.5450039275818203,0,0,2.6006521122544717,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,-0.4013496875941817,0,0,0.3456103627825718,1,-0.6212300020255496,1,0,0,0,1,0,0
0,1,0,0.7478842323069266,0,0,-0.1616391205447956,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,1.3225011922574808,1,0,0.40076337445313515,0,0.037138750121092655,0,0,1,0,0,1,0
0,3,0,-0.042214087625085384,0,0,-0.5387846868073176,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,1.6098096722327577,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,-0.760485287563278,0,0,-0.5792975549440448,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,0.604229992319288,0,0,4.279572723549866,1,-0.6212300020255496,1,0,0,0,0,1,0
1,2,1,-0.18586832761272393,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.4058256655242508,1,-0.6212300020255496,1,1,0,0,1,0,0
0,3,0,0.24509439235019168,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,-1.6942378474829285,0,1,-0.01910489293235344,0,0.037138750121092655,0,0,1,0,0,0,0
0,3,0,-0.9041395275509165,1,0,-0.5924637398760592,0,0.037138750121092655,0,0,1,1,0,0,0
0,2,0,0.31692151234401095,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,1.4661554322451191,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,0,-0.18586832761272393,1,0,0.4250715373017687,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,0,-0.6886581675694587,0,0,-0.5569229959583707,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,0.02961303236873388,3,0,-0.28428485128108305,0,1.353876254414377,0,0,1,0,1,0,0
1,3,1,-0.5450039275818203,0,0,-0.5773639510810853,1,-0.6212300020255496,1,1,0,0,1,0,0
0,2,0,-0.32952256760036247,1,0,-0.17379320196911238,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,1,-0.32952256760036247,1,0,-0.5732205142318864,0,0.037138750121092655,0,0,1,0,1,0,0
1,1,1,-0.042214087625085384,0,0,3.9218560089023606,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-1.335102247513832,0,0,-0.33317740610163005,1,-0.6212300020255496,1,0,0,0,0,0,0
0,3,0,-0.07812764762199502,0,0,-0.3925666676068143,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,1.3225011922574808,1,3,0.0112803106284385,0,2.0122450065610193,0,0,1,0,0,1,0
1,1,0,0.3887486323378302,0,0,5.049699519254301,1,-0.6212300020255496,1,0,0,0,1,0,0
1,1,0,0.7478842323069266,0,0,-0.08539988251953584,1,-0.6212300020255496,1,0,1,0,0,1,0
0,1,0,0.4605757523316495,1,0,0.9941035312584175,0,0.037138750121092655,0,0,1,0,0,1,0
1,1,1,-0.6168310475756396,2,2,5.049699519254301,0,2.0122450065610193,0,0,0,0,1,0,0
0,3,0,-0.4013496875941817,1,0,-0.3925666676068143,0,0.037138750121092655,0,0,1,0,1,0,0
1,3,0,0.10144015236255315,0,0,-0.5732205142318864,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,2.9026978321215045,1,1,0.8206316418386237,0,0.6955075022677348,0,0,1,0,0,0,1
0,3,0,-0.9759666475447358,1,1,-0.3008585986778787,0,0.6955075022677348,0,0,1,1,0,0,0
1,2,1,0.02961303236873388,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,-0.760485287563278,1,0,0.4250715373017687,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,0,0.10144015236255315,0,0,-0.5770877219578053,1,-0.6212300020255496,1,1,0,0,1,0,0
1,2,1,-1.837892087470567,1,1,-0.2400881915562948,0,0.6955075022677348,0,0,1,0,0,0,0
1,3,0,-1.6942378474829285,0,1,-0.47267311335799306,0,0.037138750121092655,0,0,1,0,0,0,0
0,3,0,0.24509439235019168,0,0,-0.5384156446986156,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.473176807588001,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,1.3225011922574808,1,2,0.6880416626642589,0,1.353876254414377,0,0,1,0,0,1,0
1,2,0,-2.0770763970499853,1,1,-0.42792399538664494,0,0.6955075022677348,0,0,1,0,0,0,0
0,3,0,-0.11404120761890466,0,0,-0.5760756184501077,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,0.24509439235019168,0,0,1.1631557547057327,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,0.8197113523007458,0,0,-0.5908991781218017,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,0,-0.6886581675694587,0,0,-0.5885965321501403,1,-0.6212300020255496,1,0,0,0,1,0,0
1,1,1,0.4605757523316495,1,2,1.9034498050959363,0,1.353876254414377,0,0,1,0,0,1,0
0,3,0,-0.9759666475447358,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,1,0,0,0
1,1,1,1.5379825522389385,1,0,0.9743984505201208,0,0.037138750121092655,0,0,1,0,0,1,0
0,1,0,0.7478842323069266,0,0,0.12674408415944788,1,-0.6212300020255496,1,0,0,0,0,1,0
0,3,1,0.06552659236564351,0,0,-0.5770877219578053,1,-0.6212300020255496,1,1,0,0,1,0,0
0,3,0,-0.32952256760036247,1,0,-0.21467511221454158,0,0.037138750121092655,0,1,0,0,1,0,0
0,3,0,0.1732672723563724,0,0,-0.5635524949170889,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.4013496875941817,0,0,-0.5384156446986156,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,1.3225011922574808,0,0,-0.5747850759861439,1,-0.6212300020255496,1,0,1,0,0,1,0
0,2,1,1.9689452722018541,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,0,1,0
1,2,1,1.7534639122203963,1,3,-0.2400881915562948,0,2.0122450065610193,0,0,1,0,0,1,0
0,3,0,-0.8323124075570973,0,0,-0.5770877219578053,1,-0.6212300020255496,1,0,1,1,0,0,0
1,3,1,-1.7660649674767477,0,0,-0.47267311335799306,1,-0.6212300020255496,1,0,1,0,0,0,0
0,3,0,-0.32952256760036247,0,0,-0.5773639510810853,1,-0.6212300020255496,1,1,0,0,1,0,0
1,1,1,0.9633655922883844,0,1,3.9218560089023606,0,0.037138750121092655,0,0,1,0,0,1,0
1,3,1,-1.1914480075261937,0,0,-0.5885965321501403,1,-0.6212300020255496,1,0,0,1,0,0,0
1,1,1,-0.9041395275509165,1,0,0.5112550237651058,0,0.037138750121092655,0,0,1,1,0,0,0
0,1,0,-0.042214087625085384,0,0,-0.08539988251953584,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.32952256760036247,1,2,-0.23014394311821745,0,1.353876254414377,0,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.5925565528614812,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.5881368868890025,1,-0.6212300020255496,1,0,1,0,1,0,0
1,3,1,-0.8323124075570973,0,0,-0.582705117408826,1,-0.6212300020255496,1,0,1,1,0,0,0
0,3,0,-1.55058360749529,4,1,-0.10473592114913072,0,2.6706137587076615,0,1,0,0,0,0,0
1,3,0,-2.053373447452025,1,2,-0.2936766414726006,0,1.353876254414377,0,0,1,0,0,0,0
0,1,0,1.1788469522698422,0,0,1.0018379467102556,1,-0.6212300020255496,1,0,0,0,0,1,0
0,2,0,-0.9759666475447358,0,0,-0.17379320196911238,1,-0.6212300020255496,1,0,1,1,0,0,0
0,1,0,0.7478842323069266,0,0,-0.07002386460128204,1,-0.6212300020255496,1,0,0,0,0,1,0
0,3,0,-0.32952256760036247,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,0.6760571123131073,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,0,1,0
1,1,1,1.3943283122513,0,0,-0.17535776372336986,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,1,0.10144015236255315,0,0,-0.556463350697233,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,0.02961303236873388,0,0,-0.5885965321501403,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,1,0.02961303236873388,1,1,-0.21467511221454158,0,0.6955075022677348,0,0,1,0,1,0,0
1,2,1,0.10144015236255315,1,1,-0.16826861950351385,0,0.6955075022677348,0,0,1,0,1,0,0
1,1,0,-1.335102247513832,1,2,1.9034498050959363,0,1.353876254414377,0,0,1,0,0,0,0
1,3,0,-2.09503317704844,0,1,-0.5601449324523078,0,0.037138750121092655,0,0,0,0,0,0,0
1,3,0,-0.18586832761272393,0,0,-0.5942139276011608,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,0.10144015236255315,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,0.6760571123131073,0,0,-0.74834977839136,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,1,-0.8323124075570973,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,1,0,0,0
1,1,1,0.24509439235019168,1,0,0.4250715373017687,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,0,-0.25769544760654317,0,0,-0.5740492016017262,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,0.6760571123131073,0,0,-0.21467511221454158,1,-0.6212300020255496,1,0,1,0,0,1,0
0,2,0,0.3887486323378302,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,-1.6942378474829285,4,2,-0.057224511944983354,0,3.3289825108543036,0,0,1,0,0,0,0
0,3,0,0.06552659236564351,0,0,-0.5704582229990871,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,-0.473176807588001,0,0,-0.5732205142318864,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,0.10144015236255315,1,1,0.0693812395026451,0,0.6955075022677348,0,0,0,0,1,0,0
0,3,0,0.9633655922883844,0,0,-0.6058155507789178,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,-1.4069293675076515,3,2,-0.13180637523056357,0,2.6706137587076615,0,0,1,0,0,0,0
1,1,1,1.6098096722327577,1,1,1.3178440637424917,0,0.6955075022677348,0,0,1,0,0,1,0
1,3,0,-0.18586832761272393,0,0,-0.5569229959583707,1,-0.6212300020255496,1,0,1,0,1,0,0
0,1,0,0.604229992319288,0,0,-0.74834977839136,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,1,-0.18586832761272393,0,1,-0.47267311335799306,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,0,-1.9815463274582057,4,1,0.12867768802240734,0,2.6706137587076615,0,0,1,0,0,0,0
0,3,0,-0.32952256760036247,0,0,-0.5947663858477207,1,-0.6212300020255496,1,1,0,0,1,0,0
0,3,0,-0.32952256760036247,0,0,0.5001130458484868,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,0,-2.053373447452025,0,2,0.0693812395026451,0,0.6955075022677348,0,0,0,0,0,0,0
1,3,0,-0.32952256760036247,0,0,-0.5770877219578053,1,-0.6212300020255496,1,1,0,0,1,0,0
1,1,1,2.32808087217095,0,0,1.019516610600171,1,-0.6212300020255496,1,0,1,0,0,0,1
1,3,1,-1.0477937675385551,1,0,-0.4289360988943426,0,0.037138750121092655,0,0,0,1,0,0,0
1,2,0,-2.065584057850974,1,1,-0.33400609347146987,0,0.6955075022677348,0,0,1,0,0,0,0
0,3,0,-0.473176807588001,0,0,-0.5747850759861439,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.8323124075570973,0,0,-0.5649336405334886,1,-0.6212300020255496,1,0,1,1,0,0,0
1,1,1,0.6760571123131073,1,1,1.0893097658045703,0,0.6955075022677348,0,0,0,0,0,1,0
0,3,0,-0.6168310475756396,0,0,-0.5569229959583707,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,0,0.7478842323069266,0,0,-0.0920293814782541,1,-0.6212300020255496,1,0,0,0,0,1,0
0,3,0,-0.6886581675694587,0,0,-0.5732205142318864,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,-0.9759666475447358,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,1,0,0,0
1,1,1,0.02961303236873388,0,0,-0.06330155265714171,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,0,0.3528350723409206,0,0,-0.6060917799021976,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,0,0.8915384722945651,0,0,-0.5815073879302842,1,-0.6212300020255496,1,0,1,0,0,1,0
0,3,0,0.3887486323378302,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,0,0,1,0,0
0,2,0,-0.11404120761890466,0,1,-0.01910489293235344,0,0.037138750121092655,0,0,1,0,1,0,0
1,1,1,0.3887486323378302,1,0,1.2207042253333797,0,0.037138750121092655,0,0,0,0,1,0,0
0,3,0,-1.837892087470567,4,2,-0.057224511944983354,0,3.3289825108543036,0,0,1,0,0,0,0
0,3,0,3.190006312096781,0,0,-0.5765352637112455,1,-0.6212300020255496,1,0,1,0,0,0,1
0,3,1,-1.4787564875014707,1,1,-0.41144306097527145,0,0.6955075022677348,0,0,0,0,0,0,0
1,1,1,-0.9759666475447358,0,1,0.122324418186969,0,0.037138750121092655,0,0,1,1,0,0,0
0,2,1,1.0351927122822036,1,0,-0.17379320196911238,0,0.037138750121092655,0,0,1,0,0,1,0
1,3,1,-0.8323124075570973,0,1,-0.5417303941779748,0,0.037138750121092655,0,0,1,1,0,0,0
1,1,1,1.107019832276023,1,1,2.8949289415330153,0,0.6955075022677348,0,0,1,0,0,1,0
1,1,0,1.5379825522389385,0,0,-0.1616391205447956,1,-0.6212300020255496,1,0,1,0,0,1,0
1,3,1,-0.4013496875941817,0,3,-0.322773512402415,0,1.353876254414377,0,0,0,0,1,0,0
0,3,0,0.8197113523007458,2,0,-0.43657991119374473,0,0.6955075022677348,0,0,1,0,0,1,0
0,2,0,-0.6168310475756396,1,0,-0.4942189849738274,0,0.037138750121092655,0,0,1,0,1,0,0
1,1,1,1.3225011922574808,0,0,-0.17535776372336986,1,-0.6212300020255496,1,0,1,0,0,1,0
0,2,0,-0.4013496875941817,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,1,0,0
1,2,1,0.8915384722945651,0,0,-0.46107149018023613,1,-0.6212300020255496,1,0,1,0,0,1,0
1,2,1,-0.18586832761272393,1,0,-0.4421044936593433,0,0.037138750121092655,0,0,0,0,1,0,0
0,1,0,0.10144015236255315,0,0,0.36752306667412193,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,-0.32952256760036247,0,0,-0.5384156446986156,1,-0.6212300020255496,1,0,1,0,1,0,0
